"","X","x","spectrum.density","library","TF","pos"
"6413",53,0.325,0.431735623453211,"HT-SELEX","MNX1","Region 35-74"
"6414",54,0.35,0.41716219023179,"HT-SELEX","MNX1","Region 35-74"
"6415",55,0.375,0.390145148668254,"HT-SELEX","MNX1","Region 35-74"
"6416",56,0.4,0.376958797119094,"HT-SELEX","MNX1","Region 35-74"
"6417",57,0.425,0.366672613267528,"HT-SELEX","MNX1","Region 35-74"
"6418",58,0.45,0.368260439254032,"HT-SELEX","MNX1","Region 35-74"
"6419",59,0.475,0.347404275397673,"HT-SELEX","MNX1","Region 35-74"
"6420",60,0.5,0.347964465971144,"HT-SELEX","MNX1","Region 35-74"
"6421",1,0.025,0.264658121139142,"NCAP-SELEX","TFAP2C","Region 35-74"
"6422",2,0.05,0.362671189607033,"NCAP-SELEX","TFAP2C","Region 35-74"
"6423",3,0.075,0.381994080967087,"NCAP-SELEX","TFAP2C","Region 35-74"
"6424",4,0.1,0.38960985563322,"NCAP-SELEX","TFAP2C","Region 35-74"
"6425",5,0.125,0.397626650229989,"NCAP-SELEX","TFAP2C","Region 35-74"
"6426",6,0.15,0.404232624818724,"NCAP-SELEX","TFAP2C","Region 35-74"
"6427",7,0.175,0.388842609493429,"NCAP-SELEX","TFAP2C","Region 35-74"
"6428",8,0.2,0.380653512118077,"NCAP-SELEX","TFAP2C","Region 35-74"
"6429",9,0.225,0.377220178546328,"NCAP-SELEX","TFAP2C","Region 35-74"
"6430",10,0.25,0.374093807825271,"NCAP-SELEX","TFAP2C","Region 35-74"
"6431",11,0.275,0.374416473277305,"NCAP-SELEX","TFAP2C","Region 35-74"
"6432",12,0.3,0.372435353006651,"NCAP-SELEX","TFAP2C","Region 35-74"
"6433",13,0.325,0.371314501851627,"NCAP-SELEX","TFAP2C","Region 35-74"
"6434",14,0.35,0.370737168402739,"NCAP-SELEX","TFAP2C","Region 35-74"
"6435",15,0.375,0.36892414304406,"NCAP-SELEX","TFAP2C","Region 35-74"
"6436",16,0.4,0.365863592310626,"NCAP-SELEX","TFAP2C","Region 35-74"
"6437",17,0.425,0.367570106494592,"NCAP-SELEX","TFAP2C","Region 35-74"
"6438",18,0.45,0.36922252134199,"NCAP-SELEX","TFAP2C","Region 35-74"
"6439",19,0.475,0.371839021913265,"NCAP-SELEX","TFAP2C","Region 35-74"
"6440",20,0.5,0.368864227746626,"NCAP-SELEX","TFAP2C","Region 35-74"
"6441",21,0.025,0.242718839602616,"Nucleosome-SELEX","TFAP2C","Region 35-74"
"6442",22,0.05,0.328563398562508,"Nucleosome-SELEX","TFAP2C","Region 35-74"
"6443",23,0.075,0.354506165001356,"Nucleosome-SELEX","TFAP2C","Region 35-74"
"6444",24,0.1,0.466110903373948,"Nucleosome-SELEX","TFAP2C","Region 35-74"
"6445",25,0.125,0.367881771086856,"Nucleosome-SELEX","TFAP2C","Region 35-74"
"6446",26,0.15,0.35107038128921,"Nucleosome-SELEX","TFAP2C","Region 35-74"
"6447",27,0.175,0.376068687715728,"Nucleosome-SELEX","TFAP2C","Region 35-74"
"6448",28,0.2,0.364409514048476,"Nucleosome-SELEX","TFAP2C","Region 35-74"
"6449",29,0.225,0.373921468848666,"Nucleosome-SELEX","TFAP2C","Region 35-74"
"6450",30,0.25,0.369649325455055,"Nucleosome-SELEX","TFAP2C","Region 35-74"
"6451",31,0.275,0.362712339502691,"Nucleosome-SELEX","TFAP2C","Region 35-74"
"6452",32,0.3,0.373052653819443,"Nucleosome-SELEX","TFAP2C","Region 35-74"
"6453",33,0.325,0.373322788405109,"Nucleosome-SELEX","TFAP2C","Region 35-74"
"6454",34,0.35,0.376035192346353,"Nucleosome-SELEX","TFAP2C","Region 35-74"
"6455",35,0.375,0.373099011319222,"Nucleosome-SELEX","TFAP2C","Region 35-74"
"6456",36,0.4,0.377341883448465,"Nucleosome-SELEX","TFAP2C","Region 35-74"
"6457",37,0.425,0.380478982446797,"Nucleosome-SELEX","TFAP2C","Region 35-74"
"6458",38,0.45,0.379787219154556,"Nucleosome-SELEX","TFAP2C","Region 35-74"
"6459",39,0.475,0.380890533852861,"Nucleosome-SELEX","TFAP2C","Region 35-74"
"6460",40,0.5,0.397761135831897,"Nucleosome-SELEX","TFAP2C","Region 35-74"
"6461",41,0.025,0.254695003717386,"HT-SELEX","TFAP2C","Region 35-74"
"6462",42,0.05,0.347169521940923,"HT-SELEX","TFAP2C","Region 35-74"
"6463",43,0.075,0.363872664723569,"HT-SELEX","TFAP2C","Region 35-74"
"6464",44,0.1,0.368470318169381,"HT-SELEX","TFAP2C","Region 35-74"
"6465",45,0.125,0.383731388847061,"HT-SELEX","TFAP2C","Region 35-74"
"6466",46,0.15,0.382435291343123,"HT-SELEX","TFAP2C","Region 35-74"
"6467",47,0.175,0.377798359041206,"HT-SELEX","TFAP2C","Region 35-74"
"6468",48,0.2,0.368703597761713,"HT-SELEX","TFAP2C","Region 35-74"
"6469",49,0.225,0.372561012248603,"HT-SELEX","TFAP2C","Region 35-74"
"6470",50,0.25,0.367587175732204,"HT-SELEX","TFAP2C","Region 35-74"
"6471",51,0.275,0.367534816264076,"HT-SELEX","TFAP2C","Region 35-74"
"6472",52,0.3,0.368706428619811,"HT-SELEX","TFAP2C","Region 35-74"
"6473",53,0.325,0.360451940024713,"HT-SELEX","TFAP2C","Region 35-74"
"6474",54,0.35,0.358186492327111,"HT-SELEX","TFAP2C","Region 35-74"
"6475",55,0.375,0.370961045541956,"HT-SELEX","TFAP2C","Region 35-74"
"6476",56,0.4,0.367817887122889,"HT-SELEX","TFAP2C","Region 35-74"
"6477",57,0.425,0.368190243651166,"HT-SELEX","TFAP2C","Region 35-74"
"6478",58,0.45,0.375595906597922,"HT-SELEX","TFAP2C","Region 35-74"
"6479",59,0.475,0.372671428335027,"HT-SELEX","TFAP2C","Region 35-74"
"6480",60,0.5,0.386075139075334,"HT-SELEX","TFAP2C","Region 35-74"
"6481",1,0.025,0.257169638539138,"NCAP-SELEX","NR3C2","Region 35-74"
"6482",2,0.05,0.355430456140631,"NCAP-SELEX","NR3C2","Region 35-74"
"6483",3,0.075,0.370878683986728,"NCAP-SELEX","NR3C2","Region 35-74"
"6484",4,0.1,0.381235883384018,"NCAP-SELEX","NR3C2","Region 35-74"
"6485",5,0.125,0.374139837901903,"NCAP-SELEX","NR3C2","Region 35-74"
"6486",6,0.15,0.383663417462807,"NCAP-SELEX","NR3C2","Region 35-74"
"6487",7,0.175,0.380864779699804,"NCAP-SELEX","NR3C2","Region 35-74"
"6488",8,0.2,0.381423058152939,"NCAP-SELEX","NR3C2","Region 35-74"
"6489",9,0.225,0.379137361097209,"NCAP-SELEX","NR3C2","Region 35-74"
"6490",10,0.25,0.381985517927106,"NCAP-SELEX","NR3C2","Region 35-74"
"6491",11,0.275,0.372983026551214,"NCAP-SELEX","NR3C2","Region 35-74"
"6492",12,0.3,0.376687947855707,"NCAP-SELEX","NR3C2","Region 35-74"
"6493",13,0.325,0.380009306289124,"NCAP-SELEX","NR3C2","Region 35-74"
"6494",14,0.35,0.379741009044287,"NCAP-SELEX","NR3C2","Region 35-74"
"6495",15,0.375,0.370699320460663,"NCAP-SELEX","NR3C2","Region 35-74"
"6496",16,0.4,0.373669367737208,"NCAP-SELEX","NR3C2","Region 35-74"
"6497",17,0.425,0.379668611181041,"NCAP-SELEX","NR3C2","Region 35-74"
"6498",18,0.45,0.37487359235301,"NCAP-SELEX","NR3C2","Region 35-74"
"6499",19,0.475,0.381054617661469,"NCAP-SELEX","NR3C2","Region 35-74"
"6500",20,0.5,0.382427586932215,"NCAP-SELEX","NR3C2","Region 35-74"
"6501",21,0.025,0.239581558413166,"Nucleosome-SELEX","NR3C2","Region 35-74"
"6502",22,0.05,0.328927786587241,"Nucleosome-SELEX","NR3C2","Region 35-74"
"6503",23,0.075,0.34438926845907,"Nucleosome-SELEX","NR3C2","Region 35-74"
"6504",24,0.1,0.434959197155928,"Nucleosome-SELEX","NR3C2","Region 35-74"
"6505",25,0.125,0.363800239563416,"Nucleosome-SELEX","NR3C2","Region 35-74"
"6506",26,0.15,0.347892035396917,"Nucleosome-SELEX","NR3C2","Region 35-74"
"6507",27,0.175,0.364861151005302,"Nucleosome-SELEX","NR3C2","Region 35-74"
"6508",28,0.2,0.360583334004948,"Nucleosome-SELEX","NR3C2","Region 35-74"
"6509",29,0.225,0.369392906074977,"Nucleosome-SELEX","NR3C2","Region 35-74"
"6510",30,0.25,0.363032539962726,"Nucleosome-SELEX","NR3C2","Region 35-74"
"6511",31,0.275,0.362095782643693,"Nucleosome-SELEX","NR3C2","Region 35-74"
"6512",32,0.3,0.353210542304359,"Nucleosome-SELEX","NR3C2","Region 35-74"
"6513",33,0.325,0.356244863158065,"Nucleosome-SELEX","NR3C2","Region 35-74"
"6514",34,0.35,0.374085510494679,"Nucleosome-SELEX","NR3C2","Region 35-74"
"6515",35,0.375,0.360786429857391,"Nucleosome-SELEX","NR3C2","Region 35-74"
"6516",36,0.4,0.364936744728397,"Nucleosome-SELEX","NR3C2","Region 35-74"
"6517",37,0.425,0.361316583561891,"Nucleosome-SELEX","NR3C2","Region 35-74"
"6518",38,0.45,0.364179623753978,"Nucleosome-SELEX","NR3C2","Region 35-74"
"6519",39,0.475,0.367292913920824,"Nucleosome-SELEX","NR3C2","Region 35-74"
"6520",40,0.5,0.358094666142849,"Nucleosome-SELEX","NR3C2","Region 35-74"
"6521",41,0.025,0.250114309921498,"HT-SELEX","NR3C2","Region 35-74"
"6522",42,0.05,0.349712367685576,"HT-SELEX","NR3C2","Region 35-74"
"6523",43,0.075,0.35793987052827,"HT-SELEX","NR3C2","Region 35-74"
"6524",44,0.1,0.357041196956563,"HT-SELEX","NR3C2","Region 35-74"
"6525",45,0.125,0.345730334433746,"HT-SELEX","NR3C2","Region 35-74"
"6526",46,0.15,0.35561857566274,"HT-SELEX","NR3C2","Region 35-74"
"6527",47,0.175,0.353641008100438,"HT-SELEX","NR3C2","Region 35-74"
"6528",48,0.2,0.365423321607644,"HT-SELEX","NR3C2","Region 35-74"
"6529",49,0.225,0.371317187344924,"HT-SELEX","NR3C2","Region 35-74"
"6530",50,0.25,0.362680300913183,"HT-SELEX","NR3C2","Region 35-74"
"6531",51,0.275,0.367299134597475,"HT-SELEX","NR3C2","Region 35-74"
"6532",52,0.3,0.368208674874377,"HT-SELEX","NR3C2","Region 35-74"
"6533",53,0.325,0.379954228855335,"HT-SELEX","NR3C2","Region 35-74"
"6534",54,0.35,0.39029496658088,"HT-SELEX","NR3C2","Region 35-74"
"6535",55,0.375,0.388295444103651,"HT-SELEX","NR3C2","Region 35-74"
"6536",56,0.4,0.399319835276117,"HT-SELEX","NR3C2","Region 35-74"
"6537",57,0.425,0.405034535221506,"HT-SELEX","NR3C2","Region 35-74"
"6538",58,0.45,0.394084898679997,"HT-SELEX","NR3C2","Region 35-74"
"6539",59,0.475,0.387022477636893,"HT-SELEX","NR3C2","Region 35-74"
"6540",60,0.5,0.384333835662726,"HT-SELEX","NR3C2","Region 35-74"
"6541",1,0.025,0.264504502247058,"NCAP-SELEX","ELF1","Region 35-74"
"6542",2,0.05,0.358825770798555,"NCAP-SELEX","ELF1","Region 35-74"
"6543",3,0.075,0.375258260604046,"NCAP-SELEX","ELF1","Region 35-74"
"6544",4,0.1,0.387264532748765,"NCAP-SELEX","ELF1","Region 35-74"
"6545",5,0.125,0.386390620799915,"NCAP-SELEX","ELF1","Region 35-74"
"6546",6,0.15,0.387108510215602,"NCAP-SELEX","ELF1","Region 35-74"
"6547",7,0.175,0.383018554094769,"NCAP-SELEX","ELF1","Region 35-74"
"6548",8,0.2,0.379663627730899,"NCAP-SELEX","ELF1","Region 35-74"
"6549",9,0.225,0.38135371481781,"NCAP-SELEX","ELF1","Region 35-74"
"6550",10,0.25,0.386581679895095,"NCAP-SELEX","ELF1","Region 35-74"
"6551",11,0.275,0.382708553965123,"NCAP-SELEX","ELF1","Region 35-74"
"6552",12,0.3,0.380574297710436,"NCAP-SELEX","ELF1","Region 35-74"
"6553",13,0.325,0.377529871300127,"NCAP-SELEX","ELF1","Region 35-74"
"6554",14,0.35,0.372723840256962,"NCAP-SELEX","ELF1","Region 35-74"
"6555",15,0.375,0.372998399852503,"NCAP-SELEX","ELF1","Region 35-74"
"6556",16,0.4,0.374174072956967,"NCAP-SELEX","ELF1","Region 35-74"
"6557",17,0.425,0.377309908991265,"NCAP-SELEX","ELF1","Region 35-74"
"6558",18,0.45,0.373678706616623,"NCAP-SELEX","ELF1","Region 35-74"
"6559",19,0.475,0.375461181690325,"NCAP-SELEX","ELF1","Region 35-74"
"6560",20,0.5,0.375530792884116,"NCAP-SELEX","ELF1","Region 35-74"
"6561",21,0.025,0.244148360663469,"Nucleosome-SELEX","ELF1","Region 35-74"
"6562",22,0.05,0.337132640843671,"Nucleosome-SELEX","ELF1","Region 35-74"
"6563",23,0.075,0.341087989141103,"Nucleosome-SELEX","ELF1","Region 35-74"
"6564",24,0.1,0.437617859938464,"Nucleosome-SELEX","ELF1","Region 35-74"
"6565",25,0.125,0.35502081978389,"Nucleosome-SELEX","ELF1","Region 35-74"
"6566",26,0.15,0.353236699742253,"Nucleosome-SELEX","ELF1","Region 35-74"
"6567",27,0.175,0.361850300094685,"Nucleosome-SELEX","ELF1","Region 35-74"
"6568",28,0.2,0.363444271518339,"Nucleosome-SELEX","ELF1","Region 35-74"
"6569",29,0.225,0.37923938404412,"Nucleosome-SELEX","ELF1","Region 35-74"
"6570",30,0.25,0.359996302015512,"Nucleosome-SELEX","ELF1","Region 35-74"
"6571",31,0.275,0.367159503152288,"Nucleosome-SELEX","ELF1","Region 35-74"
"6572",32,0.3,0.360485097318843,"Nucleosome-SELEX","ELF1","Region 35-74"
"6573",33,0.325,0.366396807141277,"Nucleosome-SELEX","ELF1","Region 35-74"
"6574",34,0.35,0.3736341185269,"Nucleosome-SELEX","ELF1","Region 35-74"
"6575",35,0.375,0.373345027856625,"Nucleosome-SELEX","ELF1","Region 35-74"
"6576",36,0.4,0.367382639645716,"Nucleosome-SELEX","ELF1","Region 35-74"
"6577",37,0.425,0.358293419550741,"Nucleosome-SELEX","ELF1","Region 35-74"
"6578",38,0.45,0.371058997301614,"Nucleosome-SELEX","ELF1","Region 35-74"
"6579",39,0.475,0.376089801631984,"Nucleosome-SELEX","ELF1","Region 35-74"
"6580",40,0.5,0.364332471665332,"Nucleosome-SELEX","ELF1","Region 35-74"
"6581",41,0.025,0.248501040225625,"HT-SELEX","ELF1","Region 35-74"
"6582",42,0.05,0.346217746700491,"HT-SELEX","ELF1","Region 35-74"
"6583",43,0.075,0.350745795873193,"HT-SELEX","ELF1","Region 35-74"
"6584",44,0.1,0.352914349499527,"HT-SELEX","ELF1","Region 35-74"
"6585",45,0.125,0.360405377905619,"HT-SELEX","ELF1","Region 35-74"
"6586",46,0.15,0.376344669971082,"HT-SELEX","ELF1","Region 35-74"
"6587",47,0.175,0.364197274740374,"HT-SELEX","ELF1","Region 35-74"
"6588",48,0.2,0.356397941700483,"HT-SELEX","ELF1","Region 35-74"
"6589",49,0.225,0.363942456474549,"HT-SELEX","ELF1","Region 35-74"
"6590",50,0.25,0.383259762682249,"HT-SELEX","ELF1","Region 35-74"
"6591",51,0.275,0.369100706563007,"HT-SELEX","ELF1","Region 35-74"
"6592",52,0.3,0.359419429878946,"HT-SELEX","ELF1","Region 35-74"
"6593",53,0.325,0.364964595206013,"HT-SELEX","ELF1","Region 35-74"
"6594",54,0.35,0.357688540955328,"HT-SELEX","ELF1","Region 35-74"
"6595",55,0.375,0.359201330891175,"HT-SELEX","ELF1","Region 35-74"
"6596",56,0.4,0.354952768687884,"HT-SELEX","ELF1","Region 35-74"
"6597",57,0.425,0.354496946160574,"HT-SELEX","ELF1","Region 35-74"
"6598",58,0.45,0.340017071711789,"HT-SELEX","ELF1","Region 35-74"
"6599",59,0.475,0.366229885332055,"HT-SELEX","ELF1","Region 35-74"
"6600",60,0.5,0.355809102912308,"HT-SELEX","ELF1","Region 35-74"
"6601",1,0.025,0.261827138861295,"NCAP-SELEX","IRX1","Region 35-74"
"6602",2,0.05,0.358241056559878,"NCAP-SELEX","IRX1","Region 35-74"
"6603",3,0.075,0.380576306998187,"NCAP-SELEX","IRX1","Region 35-74"
"6604",4,0.1,0.382894722231549,"NCAP-SELEX","IRX1","Region 35-74"
"6605",5,0.125,0.381463476759977,"NCAP-SELEX","IRX1","Region 35-74"
"6606",6,0.15,0.38865958544621,"NCAP-SELEX","IRX1","Region 35-74"
"6607",7,0.175,0.376397248766975,"NCAP-SELEX","IRX1","Region 35-74"
"6608",8,0.2,0.38557547118845,"NCAP-SELEX","IRX1","Region 35-74"
"6609",9,0.225,0.381353923108399,"NCAP-SELEX","IRX1","Region 35-74"
"6610",10,0.25,0.386661208652171,"NCAP-SELEX","IRX1","Region 35-74"
"6611",11,0.275,0.378930265770913,"NCAP-SELEX","IRX1","Region 35-74"
"6612",12,0.3,0.391651846217655,"NCAP-SELEX","IRX1","Region 35-74"
"6613",13,0.325,0.389130590922763,"NCAP-SELEX","IRX1","Region 35-74"
"6614",14,0.35,0.390611786850963,"NCAP-SELEX","IRX1","Region 35-74"
"6615",15,0.375,0.383888596281778,"NCAP-SELEX","IRX1","Region 35-74"
"6616",16,0.4,0.385612003912836,"NCAP-SELEX","IRX1","Region 35-74"
"6617",17,0.425,0.38636552379416,"NCAP-SELEX","IRX1","Region 35-74"
"6618",18,0.45,0.381797827117333,"NCAP-SELEX","IRX1","Region 35-74"
"6619",19,0.475,0.375598801422111,"NCAP-SELEX","IRX1","Region 35-74"
"6620",20,0.5,0.387157805664367,"NCAP-SELEX","IRX1","Region 35-74"
"6621",21,0.025,0.237592430686717,"Nucleosome-SELEX","IRX1","Region 35-74"
"6622",22,0.05,0.323262023309236,"Nucleosome-SELEX","IRX1","Region 35-74"
"6623",23,0.075,0.340837084674849,"Nucleosome-SELEX","IRX1","Region 35-74"
"6624",24,0.1,0.424198504161568,"Nucleosome-SELEX","IRX1","Region 35-74"
"6625",25,0.125,0.350369867832306,"Nucleosome-SELEX","IRX1","Region 35-74"
"6626",26,0.15,0.344880318317685,"Nucleosome-SELEX","IRX1","Region 35-74"
"6627",27,0.175,0.368136566094484,"Nucleosome-SELEX","IRX1","Region 35-74"
"6628",28,0.2,0.360036862831133,"Nucleosome-SELEX","IRX1","Region 35-74"
"6629",29,0.225,0.374357841175629,"Nucleosome-SELEX","IRX1","Region 35-74"
"6630",30,0.25,0.353157744035078,"Nucleosome-SELEX","IRX1","Region 35-74"
"6631",31,0.275,0.357276527266899,"Nucleosome-SELEX","IRX1","Region 35-74"
"6632",32,0.3,0.352036202429388,"Nucleosome-SELEX","IRX1","Region 35-74"
"6633",33,0.325,0.353969504414456,"Nucleosome-SELEX","IRX1","Region 35-74"
"6634",34,0.35,0.372485822611363,"Nucleosome-SELEX","IRX1","Region 35-74"
"6635",35,0.375,0.353067812778963,"Nucleosome-SELEX","IRX1","Region 35-74"
"6636",36,0.4,0.365275323993156,"Nucleosome-SELEX","IRX1","Region 35-74"
"6637",37,0.425,0.367833797874807,"Nucleosome-SELEX","IRX1","Region 35-74"
"6638",38,0.45,0.363380029077473,"Nucleosome-SELEX","IRX1","Region 35-74"
"6639",39,0.475,0.362397597385831,"Nucleosome-SELEX","IRX1","Region 35-74"
"6640",40,0.5,0.359102118417002,"Nucleosome-SELEX","IRX1","Region 35-74"
"6641",41,0.025,0.261947227467748,"HT-SELEX","IRX1","Region 35-74"
"6642",42,0.05,0.351085700141511,"HT-SELEX","IRX1","Region 35-74"
"6643",43,0.075,0.373980533689265,"HT-SELEX","IRX1","Region 35-74"
"6644",44,0.1,0.384032661535376,"HT-SELEX","IRX1","Region 35-74"
"6645",45,0.125,0.365977363696207,"HT-SELEX","IRX1","Region 35-74"
"6646",46,0.15,0.359489959449948,"HT-SELEX","IRX1","Region 35-74"
"6647",47,0.175,0.36828988780624,"HT-SELEX","IRX1","Region 35-74"
"6648",48,0.2,0.374388907473032,"HT-SELEX","IRX1","Region 35-74"
"6649",49,0.225,0.388697175509883,"HT-SELEX","IRX1","Region 35-74"
"6650",50,0.25,0.398452212526805,"HT-SELEX","IRX1","Region 35-74"
"6651",51,0.275,0.395501757170032,"HT-SELEX","IRX1","Region 35-74"
"6652",52,0.3,0.404340297466549,"HT-SELEX","IRX1","Region 35-74"
"6653",53,0.325,0.405935190518541,"HT-SELEX","IRX1","Region 35-74"
"6654",54,0.35,0.428632797922612,"HT-SELEX","IRX1","Region 35-74"
"6655",55,0.375,0.431667661661447,"HT-SELEX","IRX1","Region 35-74"
"6656",56,0.4,0.420857433857173,"HT-SELEX","IRX1","Region 35-74"
"6657",57,0.425,0.42020867759662,"HT-SELEX","IRX1","Region 35-74"
"6658",58,0.45,0.413035074356686,"HT-SELEX","IRX1","Region 35-74"
"6659",59,0.475,0.411427746526408,"HT-SELEX","IRX1","Region 35-74"
"6660",60,0.5,0.412732677427094,"HT-SELEX","IRX1","Region 35-74"
"6661",1,0.025,0.25931978848485,"NCAP-SELEX","ELF2","Region 35-74"
"6662",2,0.05,0.360751913483097,"NCAP-SELEX","ELF2","Region 35-74"
"6663",3,0.075,0.370063281455894,"NCAP-SELEX","ELF2","Region 35-74"
"6664",4,0.1,0.38704258204694,"NCAP-SELEX","ELF2","Region 35-74"
"6665",5,0.125,0.381528717476215,"NCAP-SELEX","ELF2","Region 35-74"
"6666",6,0.15,0.382021662040986,"NCAP-SELEX","ELF2","Region 35-74"
"6667",7,0.175,0.381321652024802,"NCAP-SELEX","ELF2","Region 35-74"
"6668",8,0.2,0.370359343883703,"NCAP-SELEX","ELF2","Region 35-74"
"6669",9,0.225,0.379452307637013,"NCAP-SELEX","ELF2","Region 35-74"
"6670",10,0.25,0.383470325401648,"NCAP-SELEX","ELF2","Region 35-74"
"6671",11,0.275,0.381909913361272,"NCAP-SELEX","ELF2","Region 35-74"
"6672",12,0.3,0.383522732256167,"NCAP-SELEX","ELF2","Region 35-74"
"6673",13,0.325,0.369392763495372,"NCAP-SELEX","ELF2","Region 35-74"
"6674",14,0.35,0.371180503223942,"NCAP-SELEX","ELF2","Region 35-74"
"6675",15,0.375,0.372559081942943,"NCAP-SELEX","ELF2","Region 35-74"
"6676",16,0.4,0.368238982273417,"NCAP-SELEX","ELF2","Region 35-74"
"6677",17,0.425,0.368722256373518,"NCAP-SELEX","ELF2","Region 35-74"
"6678",18,0.45,0.373388667236246,"NCAP-SELEX","ELF2","Region 35-74"
"6679",19,0.475,0.37859272510802,"NCAP-SELEX","ELF2","Region 35-74"
"6680",20,0.5,0.36110290977634,"NCAP-SELEX","ELF2","Region 35-74"
"6681",21,0.025,0.246424581133524,"Nucleosome-SELEX","ELF2","Region 35-74"
"6682",22,0.05,0.337467228956217,"Nucleosome-SELEX","ELF2","Region 35-74"
"6683",23,0.075,0.34766749545168,"Nucleosome-SELEX","ELF2","Region 35-74"
"6684",24,0.1,0.436907167863638,"Nucleosome-SELEX","ELF2","Region 35-74"
"6685",25,0.125,0.358406354443878,"Nucleosome-SELEX","ELF2","Region 35-74"
"6686",26,0.15,0.35550696959903,"Nucleosome-SELEX","ELF2","Region 35-74"
"6687",27,0.175,0.360099461594151,"Nucleosome-SELEX","ELF2","Region 35-74"
"6688",28,0.2,0.362116079252409,"Nucleosome-SELEX","ELF2","Region 35-74"
"6689",29,0.225,0.379900901378602,"Nucleosome-SELEX","ELF2","Region 35-74"
"6690",30,0.25,0.356456241029323,"Nucleosome-SELEX","ELF2","Region 35-74"
"6691",31,0.275,0.362339736523368,"Nucleosome-SELEX","ELF2","Region 35-74"
"6692",32,0.3,0.355404842063296,"Nucleosome-SELEX","ELF2","Region 35-74"
"6693",33,0.325,0.36529106164378,"Nucleosome-SELEX","ELF2","Region 35-74"
"6694",34,0.35,0.376702628933386,"Nucleosome-SELEX","ELF2","Region 35-74"
"6695",35,0.375,0.370909967049064,"Nucleosome-SELEX","ELF2","Region 35-74"
"6696",36,0.4,0.368510846585201,"Nucleosome-SELEX","ELF2","Region 35-74"
"6697",37,0.425,0.354248516472248,"Nucleosome-SELEX","ELF2","Region 35-74"
"6698",38,0.45,0.374350093160576,"Nucleosome-SELEX","ELF2","Region 35-74"
"6699",39,0.475,0.372803838601035,"Nucleosome-SELEX","ELF2","Region 35-74"
"6700",40,0.5,0.363659823006134,"Nucleosome-SELEX","ELF2","Region 35-74"
"6701",41,0.025,0.245217164853607,"HT-SELEX","ELF2","Region 35-74"
"6702",42,0.05,0.331835070142834,"HT-SELEX","ELF2","Region 35-74"
"6703",43,0.075,0.358013011716182,"HT-SELEX","ELF2","Region 35-74"
"6704",44,0.1,0.353292691488828,"HT-SELEX","ELF2","Region 35-74"
"6705",45,0.125,0.366153510682285,"HT-SELEX","ELF2","Region 35-74"
"6706",46,0.15,0.368231672960151,"HT-SELEX","ELF2","Region 35-74"
"6707",47,0.175,0.349669879570186,"HT-SELEX","ELF2","Region 35-74"
"6708",48,0.2,0.351785412348349,"HT-SELEX","ELF2","Region 35-74"
"6709",49,0.225,0.349532213487861,"HT-SELEX","ELF2","Region 35-74"
"6710",50,0.25,0.368724262922438,"HT-SELEX","ELF2","Region 35-74"
"6711",51,0.275,0.359786958741856,"HT-SELEX","ELF2","Region 35-74"
"6712",52,0.3,0.353792336374315,"HT-SELEX","ELF2","Region 35-74"
"6713",53,0.325,0.341837479189525,"HT-SELEX","ELF2","Region 35-74"
"6714",54,0.35,0.35411167312831,"HT-SELEX","ELF2","Region 35-74"
"6715",55,0.375,0.340738898800107,"HT-SELEX","ELF2","Region 35-74"
"6716",56,0.4,0.353912613171433,"HT-SELEX","ELF2","Region 35-74"
"6717",57,0.425,0.33606027104334,"HT-SELEX","ELF2","Region 35-74"
"6718",58,0.45,0.349383072496078,"HT-SELEX","ELF2","Region 35-74"
"6719",59,0.475,0.359965472710058,"HT-SELEX","ELF2","Region 35-74"
"6720",60,0.5,0.356460241612816,"HT-SELEX","ELF2","Region 35-74"
"6721",1,0.025,0.251807257542593,"NCAP-SELEX","GATA2","Region 35-74"
"6722",2,0.05,0.338153801065677,"NCAP-SELEX","GATA2","Region 35-74"
"6723",3,0.075,0.366133915734007,"NCAP-SELEX","GATA2","Region 35-74"
"6724",4,0.1,0.384204889436343,"NCAP-SELEX","GATA2","Region 35-74"
"6725",5,0.125,0.374026415880384,"NCAP-SELEX","GATA2","Region 35-74"
"6726",6,0.15,0.376150802794011,"NCAP-SELEX","GATA2","Region 35-74"
"6727",7,0.175,0.377178683205257,"NCAP-SELEX","GATA2","Region 35-74"
"6728",8,0.2,0.368153497623256,"NCAP-SELEX","GATA2","Region 35-74"
"6729",9,0.225,0.378859442395954,"NCAP-SELEX","GATA2","Region 35-74"
"6730",10,0.25,0.381444988525815,"NCAP-SELEX","GATA2","Region 35-74"
"6731",11,0.275,0.375333034456645,"NCAP-SELEX","GATA2","Region 35-74"
"6732",12,0.3,0.388354321592497,"NCAP-SELEX","GATA2","Region 35-74"
"6733",13,0.325,0.395818213010167,"NCAP-SELEX","GATA2","Region 35-74"
"6734",14,0.35,0.389270302992458,"NCAP-SELEX","GATA2","Region 35-74"
"6735",15,0.375,0.398936446406621,"NCAP-SELEX","GATA2","Region 35-74"
"6736",16,0.4,0.393332475802466,"NCAP-SELEX","GATA2","Region 35-74"
"6737",17,0.425,0.390284622541474,"NCAP-SELEX","GATA2","Region 35-74"
"6738",18,0.45,0.40071309510282,"NCAP-SELEX","GATA2","Region 35-74"
"6739",19,0.475,0.388614214648179,"NCAP-SELEX","GATA2","Region 35-74"
"6740",20,0.5,0.41540212044033,"NCAP-SELEX","GATA2","Region 35-74"
